Name,SMILES
psl_enamine191,COC(=O)c1ccc(CSc2nc3ccccc3c(=O)n2c2ccccc2)o1
psl_enamine192,Cl.CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1
psl_enamine193,Clc1ccc(cc1)c1nnc(Nc2ccccc2)o1
psl_enamine194,[O-][N+](=O)c1ccc(cc1)C(=O)Nc1nc(cs1)c1ccccn1
psl_enamine195,Cc1nc2ccc(NC(=O)COc3ccccc3)cc2s1
psl_enamine196,CC(C)Cn1c(SCC(=O)NC(=O)Nc2ccc3OCCOc3c2)nc2ccccc2c1=O
psl_enamine197,CN(C1CCCCC1)C(=O)COC(=O)c1cc(ccc1N1CCOCC1)[N+](=O)[O-]
psl_enamine198,O=c1[nH]c2ccccc2c2cn(nc12)c1ccccc1
psl_enamine199,COc1cc2c(cc1NC(=O)C(C)Sc1ccc(NC(=O)C)cc1)oc1ccccc21
psl_enamine200,Fc1ccccc1C(=O)NCC(=O)OCC(=O)c1c[nH]c2ccccc12
psl_enamine201,Cc1cc(no1)n1c(C)cc(C(=O)CSc2ncnc3ccccc23)c1C
psl_enamine202,CCOc1ccc(NC(=O)COC(=O)c2ccc3OCCOc3c2)cc1
psl_enamine203,CC(Nc1ncnc2sccc12)c1ccccc1
psl_enamine204,CC(C)(C)c1ccc(COC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1
psl_enamine205,CCc1cccc2c(c[nH]c12)c1csc(NCCOC)n1
psl_enamine206,FC(F)(F)c1cccc(SCC(=O)NC(=O)NCc2ccco2)c1
psl_enamine207,N(N=Cc1ccccn1)c1nncc2ccccc12
psl_enamine208,c1c(c2nc3ccccc3[nH]2)c(nn1c1ccccc1)c1ccccc1
psl_enamine209,Cc1cc(C(=O)CSc2nc3ccccc3o2)c(C)n1CC=C
psl_enamine210,CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)c2ccc(Br)cc2)c1C
psl_enamine211,Cc1ccc(cc1S(=O)(=O)N1CCCCC1)C(=O)NC1CCCCC1
psl_enamine212,CCN(CC)S(=O)(=O)c1cccc(NC(=O)COC(=O)c2[nH]c(C)c(C(=O)C)c2C)c1
psl_enamine213,[O-][N+](=O)c1ccc(o1)C(=O)OCC(=O)NC1CCS(=O)(=O)C1
psl_enamine214,COc1cccc(NC(=O)COC(=O)C=Cc2c(C)nn(c2C)c2ccccc2)c1
psl_enamine215,CCc1cccc(CC)c1n1c(SCC(=O)NC(=O)NCc2ccco2)nnc1c1cccnc1
psl_enamine216,Cl.CN(C)CCC=C1c2ccccc2COc2ccccc12
psl_enamine217,Cc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)C=Cc1ccc(F)cc1
psl_enamine218,OC(=O)CCC(=O)c1ccc(cc1)c1ccccc1
psl_enamine219,Fc1ccc(cc1)n1c(SCC(=O)NC(=O)NCc2ccco2)nnc1c1ccncc1
psl_enamine220,Oc1cc2ccccc2cc1C(=O)NN=C1C(=O)Nc2ccccc12
psl_enamine221,O=C(Nc1nc(cs1)c1ccccn1)c1cccc(c1)S(=O)(=O)N1CCOCC1
psl_enamine222,COc1cccc(CC(=O)Nc2nc(cs2)c2ccncc2)c1
psl_enamine223,COc1ccc(cc1)N(C)S(=O)(=O)c1cccc(c1)C(=O)NC1CCCCC1C
psl_enamine224,[O-][N+](=O)c1ccc(N2CCOCC2)c(c1)C(=O)OCC(=O)Nc1ccccc1OC(F)F
psl_enamine225,O=C(C=Cc1ccccc1)c1ccc2ccccc2c1
psl_enamine226,CC(C)Cn1c(N)c(C(=O)COC(=O)C2CCCCC2)c(=O)n(C)c1=O
psl_enamine227,CN(C)S(=O)(=O)c1cccc(c1)C(=O)OCC(=O)Nc1ccc2OCCOc2c1
psl_enamine228,CC1(NC(=O)N(N=Cc2c(O)ccc3ccccc23)C1=O)c1ccc(OC(F)F)cc1
psl_enamine229,COc1ccc(cc1NC(=O)c1ccc(OCC(C)C)c(OC)c1)S(=O)(=O)N1CCOCC1
psl_enamine230,O=C(NN=Cc1c[nH]c2ccccc12)C1COc2ccccc2O1
psl_enamine231,Cc1ccc(cc1S(=O)(=O)N1CCCCC1)C(=O)Nc1ccc2OCOc2c1
psl_enamine232,CN(CC(=O)Nc1cc(C)ccc1C)C(=O)c1ccc(cc1)S(=O)(=O)N1CCCCCC1
psl_enamine233,NC(=O)c1ccc(NC(=O)COC(=O)c2cc3CCCc3s2)cc1
psl_enamine234,COCCn1c(C)cc(C(=O)CSc2ncnc3sc4CCCc4c23)c1C
psl_enamine235,CCCc1ccc(cc1)c1csc(NC(=O)c2ccc(o2)[N+](=O)[O-])n1
psl_enamine236,COc1ccc(Cl)cc1C(=O)Nc1nc2ccccc2[nH]1
psl_enamine237,CNC(=O)NC(=O)C(C)OC(=O)c1oc2ccccc2c1CSc1ccc(Cl)cc1
psl_enamine238,CC(C)Cn1c(N)c(C(=O)COC(=O)c2cc(nc3ccccc23)c2ccco2)c(=O)n(C)c1=O
psl_enamine239,COc1ccc(cc1)C(=O)OCC(=O)Nc1nnc(o1)c1ccccc1
psl_enamine240,O=C(Cn1cnc2c3ccccc3oc2c1=O)NCCc1ccccc1
psl_enamine241,Cc1cccc(c1)n1c(SCc2cc(=O)n3ccsc3n2)nc2ccccc12
psl_enamine242,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O
psl_enamine243,COc1cc(Cl)c(C)cc1NC(=O)c1ccc(s1)[N+](=O)[O-]
psl_enamine244,Cc1cccc(C=c2sc(=CC(=O)C(C)(C)C)[nH]c2=O)c1
psl_enamine245,Cc1ccc(NC(=O)CCNC(=O)c2ccc(cc2)[N+](=O)[O-])cc1C
psl_enamine246,Cc1cccc(Nc2nc3ccccc3s2)c1C
psl_enamine247,COc1ccccc1C(=O)Nc1nc2ccccc2[nH]1
psl_enamine248,CN(CC(=O)Nc1ccc(C)cc1)C(=O)c1ccc(Cl)c(c1)[N+](=O)[O-]
psl_enamine249,Cc1ccc(C)c(c1)C(=O)COC(=O)c1ccc(C)c(c1)S(=O)(=O)N1CCOCC1
psl_enamine250,Brc1ccc(cc1)c1nc2ccccc2c(=O)[nH]1
psl_enamine251,Oc1cccc(C=C2C(=O)Nc3ccccc23)c1
psl_enamine252,COc1cc(NC(=O)COC(=O)c2ccc(s2)[N+](=O)[O-])cc(OC)c1OC
psl_enamine253,Cc1cc(NC(=O)c2ccc(s2)[N+](=O)[O-])ccc1Br
psl_enamine254,Clc1ccc(OCCOC(=O)c2cc(ccc2N2CCOCC2)S(=O)(=O)N2CCCCC2)cc1
psl_enamine255,CCOc1ccccc1c1nnc(S)o1
psl_enamine256,Nc1nnc(s1)c1ccccc1
psl_enamine257,CC1CCc2c(C#N)c(NC(=O)COC(=O)c3cc(C)nc4ccccc34)sc2C1
psl_enamine258,Oc1ccc(cc1)C(=O)OCC(=O)Nc1sc2CCCCc2c1C(=O)c1ccccc1
psl_enamine259,Cl.NCCc1c(F)cccc1Cl
psl_enamine260,Cn1c(=O)c(C#N)c(c2ccc(F)cc2)c2cc(cnc12)C(=O)c1cc(Cl)cc(Cl)c1O
psl_enamine261,CC(C)Cn1c(=O)n(C)c(=O)c2c(S)nc(CC(C)(C)C)nc12
psl_enamine262,Cc1ccccc1c1nnc(S)o1
psl_enamine263,Cc1c(Cc2ccccc2)c(=O)oc2c(O)c(O)ccc12
psl_enamine264,CN(C)C(=O)COC(=O)c1ccccc1Nc1ccc(SC(F)F)cc1
psl_enamine265,OC(=O)c1ccc(o1)c1ccc(cc1Cl)[N+](=O)[O-]
psl_enamine266,FC(F)(F)c1cccc(NC(=O)c2cc3ccccc3oc2=O)c1
psl_enamine267,Cl.CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1
psl_enamine268,COc1cc2c(cc1NC(=O)CSc1ccccc1)oc1ccccc21
psl_enamine269,O=C(Nc1nc2ccccc2s1)C1COc2ccccc2O1
psl_enamine270,Clc1ccc(SCC(=O)N2c3ccccc3Sc3ccccc23)cc1
psl_enamine271,Nc1ccc(Cn2ccnc2)cc1
psl_enamine272,Cc1ccc(NC(=O)c2ccc(s2)[N+](=O)[O-])cc1S(=O)(=O)N1CCOCC1
psl_enamine273,OC(=O)CCc1nc2ccccc2oc1=O
psl_enamine274,Clc1ccc(C=CC(=O)c2ccc(Cl)cc2)cc1
psl_enamine275,Cc1ccc(Nc2nc3ccccc3s2)c(C)c1
psl_enamine276,Brc1cccc(C=CC(=O)c2ccc3OCOc3c2)c1
